"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2015.MMP00641,2015.MMP00641,"Central America","Tue, 11/17/2015 - 12:00",2015,November,1,,1,,,1,,"Mixed or unknown","Pidras Negras, Coahuila, Mexico","Breitbart News","28.6897718, -100.533405","US-Mexico border crossing",http://bit.ly/1QZDv9u,"Central America",1
2015.MMP00642,2015.MMP00642,"Northern Africa","Wed, 11/18/2015 - 12:00",2015,November,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Desert around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.049072, 32.684326","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00643,2015.MMP00643,"Northern Africa","Wed, 11/18/2015 - 12:00",2015,November,3,,3,,,,,"Mixed or unknown","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","21.157104, 30.391724","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00644,2015.MMP00644,"Northern Africa","Wed, 11/18/2015 - 12:00",2015,November,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","29.964905, 32.871094","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00645,2015.MMP00645,"Northern Africa","Wed, 11/18/2015 - 12:00",2015,November,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","In the desert before Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.088318, 32.9021","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00646,2015.MMP00646,Mediterranean,"Wed, 11/18/2015 - 12:00",2015,November,8,7,15,,,,,Drowning,"Southwestern coast of Turkey, Mugla province, en route to Kos","Turkish Coast Guard via IOM Ankara","31.241703, 34.235811","Eastern Mediterranean",,Uncategorized,5
2015.MMP00647,2015.MMP00647,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,1,,1,,,,,"Mixed or unknown","Cairo, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","23.314697, 32.409729","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00648,2015.MMP00648,"Eastern Africa","Thu, 11/19/2015 - 12:00",2015,November,6,,6,,,,,"Mixed or unknown","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","12.950684, 36.159485",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00649,2015.MMP00649,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sabha, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.032288, 14.456116","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00650,2015.MMP00650,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,3,,3,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00651,2015.MMP00651,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,2,,2,,,,,"Sickness / lack of access to adequate healthcare","Umm Al Aranib, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","26.11853, 14.809692","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00652,2015.MMP00652,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,3,,3,,,,,"Mixed or unknown","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00653,2015.MMP00653,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,3,,3,,,,,"Mixed or unknown","Sinai, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","29.52317, 33.80547",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00654,2015.MMP00654,"Northern Africa","Thu, 11/19/2015 - 12:00",2015,November,3,,3,,,,,"Vehicle accident / death linked to hazardous transport","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.089294, 32.901123","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00655,2015.MMP00655,Mediterranean,"Fri, 11/20/2015 - 12:00",2015,November,1,,1,,1,,,Drowning,"26 miles off the coast of Motril, Granada, Spain","El Diario","36.594168, -3.532006","Western Mediterranean",http://bit.ly/1TWaXkV,Uncategorized,1
2015.MMP00657,2015.MMP00657,"Central America","Fri, 11/20/2015 - 12:00",2015,November,1,,1,,,1,,Drowning,"Rio Bravo near Acunya, Coahuila, Mexico",@HS_Barboza,"29.337391, -100.941227","US-Mexico border crossing",http://bit.ly/24FqFU5,"Central America",1
2015.MMP00658,2015.MMP00658,"Central America","Sat, 11/21/2015 - 12:00",2015,November,1,,1,,,1,,Drowning,"Rio Grande, near Nuevo Laredo, Tamaulipas, Mexico","Diario 1","29.8171253, -101.88653","US-Mexico border crossing",http://bit.ly/1TqDCtS,"Central America",1
2015.MMP00659,2015.MMP00659,"Northern Africa","Mon, 11/23/2015 - 12:00",2015,November,5,,5,,,,,Violence,"North Sinai, Egypt near border to Israel",Reuters,"30.89643693, 33.587365",,http://reut.rs/1Lx3Btk,"Northern Africa",1
2015.MMP00660,2015.MMP00660,"Northern Africa","Tue, 11/24/2015 - 12:00",2015,November,4,,4,,,,,"Vehicle accident / death linked to hazardous transport","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","29.52317, 33.80547",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00661,2015.MMP00661,"North America","Tue, 11/24/2015 - 12:00",2015,November,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.685417, -111.6613","US-Mexico border crossing",,"Northern America",5
2015.MMP00662,2015.MMP00662,"North America","Tue, 11/24/2015 - 12:00",2015,November,1,,1,,,1,,"Accidental death","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.6129, -111.51831","US-Mexico border crossing",,"Northern America",5
2015.MMP00663,2015.MMP00663,"Northern Africa","Wed, 11/25/2015 - 12:00",2015,November,1,,1,,,,,"Mixed or unknown","Port Sudan, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","19.6103747, 37.12898",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00664,2015.MMP00664,Mediterranean,"Wed, 11/25/2015 - 12:00",2015,November,1,,1,,1,,1,Drowning,"found dead Kusadisi beach, Aydin, Turkey, en route to Samos","Hurriyet Daily News","37.847167, 27.252642","Eastern Mediterranean",http://bit.ly/1IdTsXD,Uncategorized,1
2015.MMP00665,2015.MMP00665,"Central America","Thu, 11/26/2015 - 12:00",2015,November,1,,1,,,1,,Drowning,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas","27.4688428, -99.557493","US-Mexico border crossing",http://bit.ly/2bY8Avg,"Central America",1
2015.MMP00666,2015.MMP00666,Mediterranean,"Fri, 11/27/2015 - 12:00",2015,November,4,,4,,,,4,Drowning,"off Ayvacik, Turkey, en route to Lesvos",AP,"39.603753, 26.401857","Eastern Mediterranean",http://bit.ly/1SnxT7o,Uncategorized,1
2015.MMP00667,2015.MMP00667,Mediterranean,"Sat, 11/28/2015 - 12:00",2015,November,5,,5,,1,2,2,Drowning,"off Canakkale, Turkey, en route to Lesvos","Hurriyet Daily News","39.314606, 26.515185","Eastern Mediterranean",http://bit.ly/1NDccm0,Uncategorized,1
2015.MMP00668,2015.MMP00668,"Central America","Sat, 11/28/2015 - 12:00",2015,November,2,,2,,,2,,Drowning,"Rio Grande, near Hidalgo bridge, Nuevo Laredo, Tamaulipas, Mexico","Codigo San Luis","27.5338623, -99.553539","US-Mexico border crossing","http://bit.ly/1Oyaoeu, http://www.laprensa.mx/notas.asp?id=405916","Central America",3
2015.MMP00669,2015.MMP00669,"Central America","Sat, 11/28/2015 - 12:00",2015,November,4,,4,,,,,"Vehicle accident / death linked to hazardous transport","Tamaulipas, Mexico","Noticiero de San Vicente","24.150458, -98.629149",,http://bit.ly/1UhgxK7,"Central America",1
2015.MMP00670,2015.MMP00670,"North America","Sun, 11/29/2015 - 12:00",2015,November,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.2947, -112.56382","US-Mexico border crossing",,"Northern America",5
2015.MMP00671,2015.MMP00671,"Western Africa","Mon, 11/30/2015 - 12:00",2015,November,4,,4,,,,,Violence,"On the road to Kidal, northeastern Mali",AFP,"36.1734, -2.62573",,http://dailym.ai/1PqBnID,"Western Africa",1
2015.MMP00672,2015.MMP00672,"Western Africa","Sun, 11/01/2015 - 12:00",2015,November,4,,4,,,,,"Mixed or unknown","Sahara Desert, between Nouakchott, Mauritania and Tripoli, Libya",MHub,"21.1349917, -10.451409","Sahara Desert crossing",,"Western Africa",2
2015.MMP00673,2015.MMP00673,"Northern Africa","Sun, 11/01/2015 - 12:00",2015,November,12,,12,,,,,Violence,"Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,"19.72559, 25.66303","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00674,2015.MMP00674,Mediterranean,"Tue, 12/01/2015 - 12:00",2015,December,3,30,33,,1,,6,Drowning,"off the coast of Cesme, Izmir, Turkey, en route to Chios","Anadolu Agency","38.325725, 26.289227","Eastern Mediterranean",http://bit.ly/1HHteNj,Uncategorized,1
2015.MMP00675,2015.MMP00675,Mediterranean,"Tue, 12/01/2015 - 12:00",2015,December,1,,1,,,1,1,Drowning,"off the coast of Ro, Greece",AP,"39.3346, 26.4755","Eastern Mediterranean",http://abcn.ws/1NrKdUh,Uncategorized,1
2015.MMP00676,2015.MMP00676,"North America","Tue, 12/01/2015 - 12:00",2015,December,1,,1,,,1,,Drowning,"All American Canal and Wisteria Canal, Calexico, CA 92231. GPS: N32.66140 W115.55400","Imperial County Coroner's Office","32.6737649, -115.525847","US-Mexico border crossing",,"Northern America",5
2015.MMP00677,2015.MMP00677,"North America","Tue, 12/01/2015 - 12:00",2015,December,1,,1,,,1,,Drowning,"All American Canal, CA near Calexico, Mexico",Noroeste.com,"32.686457, -115.485963","US-Mexico border crossing",http://bit.ly/291fuQ9,"Northern America",1
2015.MMP00678,2015.MMP00678,"Central America","Wed, 12/02/2015 - 12:00",2015,December,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Beach in Cuauhtemoc, San Mateo del Mar, Oaxaca, Mexico","News Oaxaca","16.194244, -94.977747",,http://bit.ly/2b0ei11,"Central America",1
2015.MMP00679,2015.MMP00679,Europe,"Wed, 12/02/2015 - 12:00",2015,December,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Calais motorway, France","Calais Migrant Solidarity","50.9518803, 1.833937","English Channel to the UK",http://bit.ly/1DPsGT2,"Western Europe",4
2015.MMP00680,2015.MMP00680,Europe,"Thu, 12/03/2015 - 12:00",2015,December,1,,1,,,1,,"Accidental death","Greek-Macedonian border","IOM Greece","40.930111, 21.771839","Western Balkans",http://wapo.st/1TyLOZo,"Southern Europe",4
2015.MMP00681,2015.MMP00681,Mediterranean,"Thu, 12/03/2015 - 12:00",2015,December,3,2,5,,1,2,1,Drowning,"off the coast of Farmakonisi, Greece","IOM Greece","37.2856, 27.0866","Eastern Mediterranean",,Uncategorized,4
2015.MMP00682,2015.MMP00682,Europe,"Thu, 12/03/2015 - 12:00",2015,December,1,,1,,1,1,1,"Vehicle accident / death linked to hazardous transport","A16 Motorway, between Jardiland and EuroTunnel junctions, Calais, France","Calais Migrant Solidarity, Institute for Race Relations","50.9518803, 1.833937","English Channel to the UK","http://bit.ly/1DPsGT2, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00683,2015.MMP00683,"North America","Thu, 12/03/2015 - 12:00",2015,December,1,,1,,,1,,Drowning,"All American Canal, CA near Calexico","El Mexicano","32.668019, -115.502043","US-Mexico border crossing",http://bit.ly/1JgwqzS,"Northern America",1
2015.MMP00684,2015.MMP00684,"Northern Africa","Fri, 12/04/2015 - 12:00",2015,December,2,,2,,,2,,"Vehicle accident / death linked to hazardous transport","in a cave near Fnideq, Morocco, 7km from Ceuta","International Business Times","35.844745, -5.356311",,http://bit.ly/1N6KhY5,"Northern Africa",1
2015.MMP00686,2015.MMP00686,"Southern Africa","Fri, 12/04/2015 - 12:00",2015,December,3,,3,1,,2,1,"Accidental death","near the New Limpopo Bridge on South Africa border","Masasi News First","-22.218441, 29.985529",,http://bit.ly/1NL9z1k,"Southern Africa",1
2015.MMP00687,2015.MMP00687,"North America","Mon, 12/07/2015 - 12:00",2015,December,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.29104, -112.838707","US-Mexico border crossing",,"Northern America",5
2015.MMP00688,2015.MMP00688,"Northern Africa","Mon, 12/07/2015 - 12:00",2015,December,2,,2,,,,,"Mixed or unknown","Sinai, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","30.744324, 32.662476",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00689,2015.MMP00689,Mediterranean,"Tue, 12/08/2015 - 12:00",2015,December,6,,6,8,,,6,Drowning,"off the coast of Cesme, Izmir, Turkey near Chios","Hurriyet Daily News","39.0245112, 15.296917","Eastern Mediterranean",http://bit.ly/1XW83hJ,Uncategorized,1
2015.MMP00690,2015.MMP00690,"Northern Africa","Tue, 12/08/2015 - 12:00",2015,December,11,27,38,,1,10,,Drowning,"140km south of Boujdor in Western Sahara en route to Canary Islands","Reuters, La Vanguardia","26.544303, -15.279553","Western Africa / Atlantic route to the Canary Islands","http://bit.ly/1NVoYwm, http://bit.ly/28IfW7F","Northern Africa",3
2015.MMP00691,2015.MMP00691,"Eastern Africa","Tue, 12/08/2015 - 12:00",2015,December,7,,7,19,,,,"Vehicle accident / death linked to hazardous transport","highway in Bulawayo, Zimbabwe","Zegabi, IOM Zambia","-20.159104, 28.572376",,http://www.zegabi.com/articles/9845,"Eastern Africa",4
2015.MMP00692,2015.MMP00692,Mediterranean,"Wed, 12/09/2015 - 12:00",2015,December,1,,1,,,,,Drowning,"Found on Kos Island","Hellenic Coast Guard via IOM Athens","36.88262, 27.311018","Eastern Mediterranean",,Uncategorized,5
2015.MMP00693,2015.MMP00693,Mediterranean,"Wed, 12/09/2015 - 12:00",2015,December,12,13,25,26,2,4,5,Drowning,"off the coast of Farmakonisi, Greece","Hurriyet Daily News and New Europe","37.469404, 27.027424","Eastern Mediterranean","http://bit.ly/1Y2gkeK, http://bit.ly/1OT8dRp",Uncategorized,3
2015.MMP00694,2015.MMP00694,Mediterranean,"Wed, 12/09/2015 - 12:00",2015,December,1,,1,18,,,1,Drowning,"""off the Aegean coast"" en route to Farmakonisi, Greece","Hurriyet Daily News","37.305186, 27.133167","Eastern Mediterranean",http://bit.ly/1Y2gkeK,Uncategorized,1
2015.MMP00695,2015.MMP00695,"Central America","Wed, 12/09/2015 - 12:00",2015,December,1,,1,,1,,,Drowning,"Río Bravo, Las Adjuntas, Piedras Negras, Coahuila, Mexico","Grupo NVI Noticias","28.6779788, -100.521305","US-Mexico border crossing",http://bit.ly/2fm566L,"Central America",1
2015.MMP00696,2015.MMP00696,"Northern Africa","Wed, 12/09/2015 - 12:00",2015,December,3,,3,,,,,Violence,"Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.04094, 35.39883","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00697,2015.MMP00697,"Northern Africa","Wed, 12/09/2015 - 12:00",2015,December,3,,3,,,,,"Mixed or unknown","Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","29.52327, 33.80567","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00698,2015.MMP00698,"Northern Africa","Thu, 12/10/2015 - 12:00",2015,December,5,,5,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Desert in Sudan, near border with Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","21.894714, 30.564087","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00699,2015.MMP00699,"North America","Thu, 12/10/2015 - 12:00",2015,December,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.34265, -110.266267","US-Mexico border crossing",,"Northern America",5
2015.MMP00700,2015.MMP00700,"Northern Africa","Thu, 12/10/2015 - 12:00",2015,December,3,,3,,,,,"Mixed or unknown","Sinai desert, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","30.970703, 34.068726",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00701,2015.MMP00701,Mediterranean,"Thu, 12/10/2015 - 12:00",2015,December,4,,4,,1,2,1,Drowning,"off the coast of Farmakonisi, Greece",AP,"37.276233, 27.107574","Eastern Mediterranean",http://bit.ly/1OT8dRp,Uncategorized,1
2015.MMP00702,2015.MMP00702,Mediterranean,"Thu, 12/10/2015 - 12:00",2015,December,4,9,13,7,,,,Drowning,"near Farmakonisi, Greece","Hurriyet Daily News","37.318839, 27.118061","Eastern Mediterranean",http://bit.ly/1RcqvOT,Uncategorized,1
2015.MMP00703,2015.MMP00703,"Central America","Fri, 12/11/2015 - 12:00",2015,December,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Near train tracks in San Joaquin de Torreon, Coahuila, Mexico",Milenio,"27.1934864, -104.145363",,http://bit.ly/1O2hyaV,"Central America",1
2015.MMP00704,2015.MMP00704,Mediterranean,"Sat, 12/12/2015 - 12:00",2015,December,1,,1,,,1,,Drowning,"found in advanced sepsis on Megisti/Kastelorizo, Greece","IOM Greece","36.173351, 29.602718","Eastern Mediterranean",http://www.hcg.gr/node/11656,Uncategorized,4
2015.MMP00705,2015.MMP00705,"Eastern Africa","Mon, 12/14/2015 - 12:00",2015,December,1,,1,,,,,"Mixed or unknown","Tunduma, Tanzania","Mixed Migration Monitoring Mechanism Initative (4mi)","-9.3095648, 32.768948",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00706,2015.MMP00706,Mediterranean,"Mon, 12/14/2015 - 12:00",2015,December,3,3,6,12,,,3,Drowning,"near Kastelorizo/Megisti, Greece","Greek Reporter","36.175438, 29.589343","Eastern Mediterranean",http://bit.ly/1QJ2JIG,Uncategorized,1
2015.MMP00707,2015.MMP00707,Mediterranean,"Mon, 12/14/2015 - 12:00",2015,December,1,,1,,,1,,Drowning,"Fournoi, Greece","HCG via IOM","37.586014, 26.494619","Eastern Mediterranean",http://www.hcg.gr/node/11666,Uncategorized,4
2015.MMP00708,2015.MMP00708,Mediterranean,"Mon, 12/14/2015 - 12:00",2015,December,1,,1,,,1,1,Drowning,"Between Izmir, Turkey and Lesvos, Greece",Haberler,"39.446941, 26.480153","Eastern Mediterranean",http://bit.ly/1O8jq1D,Uncategorized,1
2015.MMP00709,2015.MMP00709,"Central America","Mon, 12/14/2015 - 12:00",2015,December,1,0,1,,,1,,"Vehicle accident / death linked to hazardous transport","San Martin de las Piramides, near Mexico City","SDP Nocitas","19.6955139, -98.896157",,http://bit.ly/1IRe6gE,"Central America",1
2015.MMP00710,2015.MMP00710,Mediterranean,"Tue, 12/15/2015 - 12:00",2015,December,2,3,5,18,2,,2,Drowning,"off the coast of Kas, Antalya, Turkey, likely en route to Kastellorizo/Megisti, Greece","Hurriyet Daily News","36.964183, 27.43113","Eastern Mediterranean",http://bit.ly/1NUH2ov,Uncategorized,1
2015.MMP00711,2015.MMP00711,"Eastern Africa","Tue, 12/15/2015 - 12:00",2015,December,3,,3,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","12.951721, 36.1521",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00712,2015.MMP00712,"Northern Africa","Tue, 12/15/2015 - 12:00",2015,December,9,,9,,,,,"Vehicle accident / death linked to hazardous transport","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00713,2015.MMP00713,"Northern Africa","Tue, 12/15/2015 - 12:00",2015,December,2,,2,,,,,"Sickness / lack of access to adequate healthcare","Sabha, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.032288, 14.456116","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00714,2015.MMP00714,"Northern Africa","Tue, 12/15/2015 - 12:00",2015,December,2,,2,,,,,"Sickness / lack of access to adequate healthcare","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","15.455688, 32.530518","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00715,2015.MMP00715,"Northern Africa","Tue, 12/15/2015 - 12:00",2015,December,3,,3,,,,,"Sickness / lack of access to adequate healthcare","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00716,2015.MMP00716,"Northern Africa","Tue, 12/15/2015 - 12:00",2015,December,1,,1,,,,,"Mixed or unknown","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.138269, 33.026759","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00717,2015.MMP00717,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,3,,3,,,,,"Sickness / lack of access to adequate healthcare","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","15.455688, 32.530518","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00718,2015.MMP00718,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,10,,10,,,,,"Vehicle accident / death linked to hazardous transport","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00719,2015.MMP00719,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,3,,3,,,,,"Sickness / lack of access to adequate healthcare","Umm Al Aranib, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","26.11853, 14.809692","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00720,2015.MMP00720,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,8,,8,,,,,"Sickness / lack of access to adequate healthcare","Albarega (Al Burayqah), Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","32.76095, 21.75772","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00721,2015.MMP00721,"Eastern Africa","Wed, 12/16/2015 - 12:00",2015,December,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Metema, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","12.954462, 36.157256",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00722,2015.MMP00722,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,2,,2,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00723,2015.MMP00723,"Eastern Africa","Wed, 12/16/2015 - 12:00",2015,December,1,,1,,,,,"Mixed or unknown","Near Las'nod, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","8.522888, 47.371704",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00724,2015.MMP00724,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,34,,34,,,,,"Mixed or unknown","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00725,2015.MMP00725,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,5,,5,,,,,"Sickness / lack of access to adequate healthcare","Sabha, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.032288, 14.456116","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00726,2015.MMP00726,"Northern Africa","Wed, 12/16/2015 - 12:00",2015,December,2,,2,,,,,"Mixed or unknown","Sahara Desert , Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","19.55486, 26.71993","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00727,2015.MMP00727,Mediterranean,"Wed, 12/16/2015 - 12:00",2015,December,1,,1,,,1,1,Drowning,"Kalymnos, Greece","HCG via IOM","36.93013, 27.001581","Eastern Mediterranean",http://www.hcg.gr/node/11682,Uncategorized,4
2015.MMP00728,2015.MMP00728,Mediterranean,"Wed, 12/16/2015 - 12:00",2015,December,2,,2,200,,,2,Drowning,"Off the coast of Cesme, Izmir, Turkey. Likely en route to Chios, Greece","Hurriyet Daily News","38.331957, 26.214435","Eastern Mediterranean",http://bit.ly/1RTzbcd,Uncategorized,1
2015.MMP00729,2015.MMP00729,Mediterranean,"Wed, 12/16/2015 - 12:00",2015,December,4,,4,58,,,4,Drowning,"Off the coast of Kara Ada, Bodrum, Turkey. En route to Kos, Greece","Hurriyet Daily News","36.9523, 26.9808","Eastern Mediterranean",http://bit.ly/1RTzbcd,Uncategorized,1
2015.MMP00730,2015.MMP00730,Mediterranean,"Wed, 12/16/2015 - 12:00",2015,December,5,,5,92,,1,3,Drowning,"en route to Lesvos, Greece","AFP, IOM Greece","39.196567, 26.575927","Eastern Mediterranean",http://yhoo.it/1NUHKSG,Uncategorized,4
2015.MMP00731,2015.MMP00731,"Northern Africa","Thu, 12/17/2015 - 12:00",2015,December,8,,8,,,,,"Mixed or unknown","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00732,2015.MMP00732,"Northern Africa","Thu, 12/17/2015 - 12:00",2015,December,1,,1,,,,,Violence,"Gallabat, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","12.961304, 36.145508",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00733,2015.MMP00733,"Northern Africa","Thu, 12/17/2015 - 12:00",2015,December,4,,4,,,,,"Sickness / lack of access to adequate healthcare","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
